name,pageid,ns,title,contentmodel,pagelanguage,pagelanguagehtmlcode,pagelanguagedir,touched,lastrevid,length,talkid,fullurl,editurl,canonicalurl,watchers,missing,redirect,new,revision_id,article_quality,url,country,Geography,Population
Kazimieras Saja,24615290.0,0.0,Kazimieras Saja,wikitext,en,en,ltr,2024-09-27T00:59:43Z,1226681009,1380.0,24651047.0,https://en.wikipedia.org/wiki/Kazimieras_Saja,https://en.wikipedia.org/w/index.php?title=Kazimieras_Saja&action=edit,https://en.wikipedia.org/wiki/Kazimieras_Saja,,,,,1226681009,Stub,https://en.wikipedia.org/wiki/Kazimieras_Saja,Lithuania,Lithuania,2.9
Kazimierz Karwowski,33876825.0,0.0,Kazimierz Karwowski,wikitext,en,en,ltr,2024-10-11T00:24:35Z,1081490952,5619.0,33877106.0,https://en.wikipedia.org/wiki/Kazimierz_Karwowski,https://en.wikipedia.org/w/index.php?title=Kazimierz_Karwowski&action=edit,https://en.wikipedia.org/wiki/Kazimierz_Karwowski,,,,,1081490952,C,https://en.wikipedia.org/wiki/Kazimierz_Karwowski,Poland,Poland,37.7
Kazimierz Narutowicz,18949965.0,0.0,Kazimierz Narutowicz,wikitext,en,en,ltr,2024-10-11T00:22:02Z,1238622294,1288.0,20412096.0,https://en.wikipedia.org/wiki/Kazimierz_Narutowicz,https://en.wikipedia.org/w/index.php?title=Kazimierz_Narutowicz&action=edit,https://en.wikipedia.org/wiki/Kazimierz_Narutowicz,,,,,1238622294,Stub,https://en.wikipedia.org/wiki/Kazimierz_Narutowicz,Poland,Poland,37.7
Kazimierz Pietkiewicz,24011461.0,0.0,Kazimierz Pietkiewicz,wikitext,en,en,ltr,2024-09-05T21:23:24Z,1181733030,1239.0,25864125.0,https://en.wikipedia.org/wiki/Kazimierz_Pietkiewicz,https://en.wikipedia.org/w/index.php?title=Kazimierz_Pietkiewicz&action=edit,https://en.wikipedia.org/wiki/Kazimierz_Pietkiewicz,,,,,1181733030,Stub,https://en.wikipedia.org/wiki/Kazimierz_Pietkiewicz,Poland,Poland,37.7
Kazimierz Tyszka,14209823.0,0.0,Kazimierz Tyszka,wikitext,en,en,ltr,2024-09-05T21:19:02Z,1183807619,735.0,14854211.0,https://en.wikipedia.org/wiki/Kazimierz_Tyszka,https://en.wikipedia.org/w/index.php?title=Kazimierz_Tyszka&action=edit,https://en.wikipedia.org/wiki/Kazimierz_Tyszka,,,,,1183807619,Stub,https://en.wikipedia.org/wiki/Kazimierz_Tyszka,Poland,Poland,37.7
Kazutoshi Sasayama,49964212.0,0.0,Kazutoshi Sasayama,wikitext,en,en,ltr,2024-10-11T00:27:20Z,1167712836,1979.0,52382222.0,https://en.wikipedia.org/wiki/Kazutoshi_Sasayama,https://en.wikipedia.org/w/index.php?title=Kazutoshi_Sasayama&action=edit,https://en.wikipedia.org/wiki/Kazutoshi_Sasayama,,,,,1167712836,Stub,https://en.wikipedia.org/wiki/Kazutoshi_Sasayama,Japan,Japan,124.5
Kazys Boruta,1371118.0,0.0,Kazys Boruta,wikitext,en,en,ltr,2024-10-11T12:54:08Z,1242384798,1129.0,9268157.0,https://en.wikipedia.org/wiki/Kazys_Boruta,https://en.wikipedia.org/w/index.php?title=Kazys_Boruta&action=edit,https://en.wikipedia.org/wiki/Kazys_Boruta,,,,,1242384798,Stub,https://en.wikipedia.org/wiki/Kazys_Boruta,Lithuania,Lithuania,2.9
Kegham Vanigian,40573188.0,0.0,Kegham Vanigian,wikitext,en,en,ltr,2024-10-11T00:25:55Z,1214670011,2533.0,40590654.0,https://en.wikipedia.org/wiki/Kegham_Vanigian,https://en.wikipedia.org/w/index.php?title=Kegham_Vanigian&action=edit,https://en.wikipedia.org/wiki/Kegham_Vanigian,,,,,1214670011,Start,https://en.wikipedia.org/wiki/Kegham_Vanigian,Armenia,Armenia,3.0
Keiichi Inamine,51252424.0,0.0,Keiichi Inamine,wikitext,en,en,ltr,2024-10-11T00:27:30Z,1227854320,2145.0,51282370.0,https://en.wikipedia.org/wiki/Keiichi_Inamine,https://en.wikipedia.org/w/index.php?title=Keiichi_Inamine&action=edit,https://en.wikipedia.org/wiki/Keiichi_Inamine,,,,,1227854320,Stub,https://en.wikipedia.org/wiki/Keiichi_Inamine,Japan,Japan,124.5
Keijo Liinamaa,1043000.0,0.0,Keijo Liinamaa,wikitext,en,en,ltr,2024-10-05T14:22:55Z,1224595301,5725.0,10849242.0,https://en.wikipedia.org/wiki/Keijo_Liinamaa,https://en.wikipedia.org/w/index.php?title=Keijo_Liinamaa&action=edit,https://en.wikipedia.org/wiki/Keijo_Liinamaa,,,,,1224595301,Start,https://en.wikipedia.org/wiki/Keijo_Liinamaa,Finland,Finland,5.6
Keith Bell (Bahamian politician),77294368.0,0.0,Keith Bell (Bahamian politician),wikitext,en,en,ltr,2024-09-27T02:44:45Z,1243023554,5929.0,77504457.0,https://en.wikipedia.org/wiki/Keith_Bell_(Bahamian_politician),https://en.wikipedia.org/w/index.php?title=Keith_Bell_(Bahamian_politician)&action=edit,https://en.wikipedia.org/wiki/Keith_Bell_(Bahamian_politician),,,,,1243023554,Start,https://en.wikipedia.org/wiki/Keith_Bell_(Bahamian_politician),Bahamas,Bahamas,0.4
Keketso Rantso,68812964.0,0.0,Keketso Rantso,wikitext,en,en,ltr,2024-09-27T02:32:53Z,1149446685,1894.0,68835629.0,https://en.wikipedia.org/wiki/Keketso_Rantso,https://en.wikipedia.org/w/index.php?title=Keketso_Rantso&action=edit,https://en.wikipedia.org/wiki/Keketso_Rantso,,,,,1149446685,Stub,https://en.wikipedia.org/wiki/Keketso_Rantso,Lesotho,Lesotho,2.3
Kelvin Simon,77067103.0,0.0,Kelvin Simon,wikitext,en,en,ltr,2024-09-27T02:44:24Z,1241592202,5411.0,77300310.0,https://en.wikipedia.org/wiki/Kelvin_Simon,https://en.wikipedia.org/w/index.php?title=Kelvin_Simon&action=edit,https://en.wikipedia.org/wiki/Kelvin_Simon,,,,,1241592202,Start,https://en.wikipedia.org/wiki/Kelvin_Simon,Antigua and Barbuda,Antigua and Barbuda,0.1
Kemal Ademović,74992845.0,0.0,Kemal Ademović,wikitext,en,en,ltr,2024-10-05T14:43:37Z,1242412154,2827.0,74992866.0,https://en.wikipedia.org/wiki/Kemal_Ademovi%C4%87,https://en.wikipedia.org/w/index.php?title=Kemal_Ademovi%C4%87&action=edit,https://en.wikipedia.org/wiki/Kemal_Ademovi%C4%87,,,,,1242412154,Stub,https://en.wikipedia.org/wiki/Kemal_Ademović,Bosnia Herzegovina,Bosnia Herzegovina,3.4
Kemal Hashi Mohamoud,75869067.0,0.0,Kemal Hashi Mohamoud,wikitext,en,en,ltr,2024-09-27T02:43:06Z,1197960601,3589.0,75869069.0,https://en.wikipedia.org/wiki/Kemal_Hashi_Mohamoud,https://en.wikipedia.org/w/index.php?title=Kemal_Hashi_Mohamoud&action=edit,https://en.wikipedia.org/wiki/Kemal_Hashi_Mohamoud,,,,,1197960601,Start,https://en.wikipedia.org/wiki/Kemal_Hashi_Mohamoud,Ethiopia,Ethiopia,126.5
Kemal Memişoğlu,77346133.0,0.0,Kemal Memişoğlu,wikitext,en,en,ltr,2024-09-28T20:01:45Z,1241567207,3889.0,77346210.0,https://en.wikipedia.org/wiki/Kemal_Memi%C5%9Fo%C4%9Flu,https://en.wikipedia.org/w/index.php?title=Kemal_Memi%C5%9Fo%C4%9Flu&action=edit,https://en.wikipedia.org/wiki/Kemal_Memi%C5%9Fo%C4%9Flu,,,,,1241567207,Start,https://en.wikipedia.org/wiki/Kemal_Memişoğlu,Turkey,Turkey,85.6
Kemal Tekden,49014465.0,0.0,Kemal Tekden,wikitext,en,en,ltr,2024-10-08T00:36:09Z,1065754568,1969.0,49081000.0,https://en.wikipedia.org/wiki/Kemal_Tekden,https://en.wikipedia.org/w/index.php?title=Kemal_Tekden&action=edit,https://en.wikipedia.org/wiki/Kemal_Tekden,,,,,1065754568,Stub,https://en.wikipedia.org/wiki/Kemal_Tekden,Turkey,Turkey,85.6
Ken Erics,50747568.0,0.0,Ken Erics,wikitext,en,en,ltr,2024-10-10T09:13:11Z,1246220044,15979.0,50767553.0,https://en.wikipedia.org/wiki/Ken_Erics,https://en.wikipedia.org/w/index.php?title=Ken_Erics&action=edit,https://en.wikipedia.org/wiki/Ken_Erics,,,,,1246220044,C,https://en.wikipedia.org/wiki/Ken_Erics,Nigeria,Nigeria,223.8
Ken Flower,11854780.0,0.0,Ken Flower,wikitext,en,en,ltr,2024-10-11T21:34:04Z,1246135863,4577.0,11860849.0,https://en.wikipedia.org/wiki/Ken_Flower,https://en.wikipedia.org/w/index.php?title=Ken_Flower&action=edit,https://en.wikipedia.org/wiki/Ken_Flower,,,,,1246135863,Start,https://en.wikipedia.org/wiki/Ken_Flower,Zimbabwe,Zimbabwe,16.7
Kenes Aukhadiev,69888134.0,0.0,Kenes Aukhadiev,wikitext,en,en,ltr,2024-10-11T00:30:08Z,1232294802,3015.0,69888144.0,https://en.wikipedia.org/wiki/Kenes_Aukhadiev,https://en.wikipedia.org/w/index.php?title=Kenes_Aukhadiev&action=edit,https://en.wikipedia.org/wiki/Kenes_Aukhadiev,,,,,1232294802,Stub,https://en.wikipedia.org/wiki/Kenes_Aukhadiev,Kazakhstan,Kazakhstan,19.9
Kenji Nakanishi,50694901.0,0.0,Kenji Nakanishi,wikitext,en,en,ltr,2024-10-11T00:27:25Z,1237518728,6040.0,50744852.0,https://en.wikipedia.org/wiki/Kenji_Nakanishi,https://en.wikipedia.org/w/index.php?title=Kenji_Nakanishi&action=edit,https://en.wikipedia.org/wiki/Kenji_Nakanishi,,,,,1237518728,Start,https://en.wikipedia.org/wiki/Kenji_Nakanishi,Japan,Japan,124.5
Kennedy Kiliku,39619909.0,0.0,Kennedy Kiliku,wikitext,en,en,ltr,2024-09-27T01:38:46Z,1066949136,1161.0,43630058.0,https://en.wikipedia.org/wiki/Kennedy_Kiliku,https://en.wikipedia.org/w/index.php?title=Kennedy_Kiliku&action=edit,https://en.wikipedia.org/wiki/Kennedy_Kiliku,,,,,1066949136,Stub,https://en.wikipedia.org/wiki/Kennedy_Kiliku,Kenya,Kenya,55.1
Kenneth John,68241003.0,0.0,Kenneth John,wikitext,en,en,ltr,2024-09-27T02:31:52Z,1177305044,7261.0,68241078.0,https://en.wikipedia.org/wiki/Kenneth_John,https://en.wikipedia.org/w/index.php?title=Kenneth_John&action=edit,https://en.wikipedia.org/wiki/Kenneth_John,,,,,1177305044,Start,https://en.wikipedia.org/wiki/Kenneth_John,St. Vincent and the Grenadines,St. Vincent and the Grenadines,0.1
Kenneth Lalla,35539848.0,0.0,Kenneth Lalla,wikitext,en,en,ltr,2024-08-27T18:57:52Z,1242612498,1871.0,35728321.0,https://en.wikipedia.org/wiki/Kenneth_Lalla,https://en.wikipedia.org/w/index.php?title=Kenneth_Lalla&action=edit,https://en.wikipedia.org/wiki/Kenneth_Lalla,,,,,1242612498,Stub,https://en.wikipedia.org/wiki/Kenneth_Lalla,Trinidad and Tobago,Trinidad and Tobago,1.4
Kenneth Okonkwo,55470697.0,0.0,Kenneth Okonkwo,wikitext,en,en,ltr,2024-10-05T14:38:38Z,1246220072,7657.0,55489315.0,https://en.wikipedia.org/wiki/Kenneth_Okonkwo,https://en.wikipedia.org/w/index.php?title=Kenneth_Okonkwo&action=edit,https://en.wikipedia.org/wiki/Kenneth_Okonkwo,,,,,1246220072,Start,https://en.wikipedia.org/wiki/Kenneth_Okonkwo,Nigeria,Nigeria,223.8
Kenny Auma,76536870.0,0.0,Kenny Auma,wikitext,en,en,ltr,2024-09-27T02:43:52Z,1240894299,2867.0,77594055.0,https://en.wikipedia.org/wiki/Kenny_Auma,https://en.wikipedia.org/w/index.php?title=Kenny_Auma&action=edit,https://en.wikipedia.org/wiki/Kenny_Auma,,,,,1240894299,Start,https://en.wikipedia.org/wiki/Kenny_Auma,Uganda,Uganda,48.6
Kerrie Symmonds,70060782.0,0.0,Kerrie Symmonds,wikitext,en,en,ltr,2024-09-27T02:34:34Z,1226922424,4076.0,70061128.0,https://en.wikipedia.org/wiki/Kerrie_Symmonds,https://en.wikipedia.org/w/index.php?title=Kerrie_Symmonds&action=edit,https://en.wikipedia.org/wiki/Kerrie_Symmonds,,,,,1226922424,Start,https://en.wikipedia.org/wiki/Kerrie_Symmonds,Barbados,Barbados,0.3
Kevin Ramnarine,53322924.0,0.0,Kevin Ramnarine,wikitext,en,en,ltr,2024-09-28T23:12:05Z,1244729200,2753.0,53370171.0,https://en.wikipedia.org/wiki/Kevin_Ramnarine,https://en.wikipedia.org/w/index.php?title=Kevin_Ramnarine&action=edit,https://en.wikipedia.org/wiki/Kevin_Ramnarine,,,,,1244729200,Stub,https://en.wikipedia.org/wiki/Kevin_Ramnarine,Trinidad and Tobago,Trinidad and Tobago,1.4
Kh. Abdul Samad Wani,63378709.0,0.0,Kh. Abdul Samad Wani,wikitext,en,en,ltr,2024-10-05T14:40:51Z,1210469595,1710.0,63381636.0,https://en.wikipedia.org/wiki/Kh._Abdul_Samad_Wani,https://en.wikipedia.org/w/index.php?title=Kh._Abdul_Samad_Wani&action=edit,https://en.wikipedia.org/wiki/Kh._Abdul_Samad_Wani,,,,,1210469595,Stub,https://en.wikipedia.org/wiki/Kh._Abdul_Samad_Wani,Pakistan,Pakistan,240.5
Khachatur Malumian,17671927.0,0.0,Khachatur Malumian,wikitext,en,en,ltr,2024-10-11T00:21:46Z,1210493386,7257.0,18417162.0,https://en.wikipedia.org/wiki/Khachatur_Malumian,https://en.wikipedia.org/w/index.php?title=Khachatur_Malumian&action=edit,https://en.wikipedia.org/wiki/Khachatur_Malumian,,,,,1210493386,C,https://en.wikipedia.org/wiki/Khachatur_Malumian,Armenia,Armenia,3.0
Khader Hamad,76309324.0,0.0,Khader Hamad,wikitext,en,en,ltr,2024-10-11T00:30:55Z,1220926150,4268.0,76309329.0,https://en.wikipedia.org/wiki/Khader_Hamad,https://en.wikipedia.org/w/index.php?title=Khader_Hamad&action=edit,https://en.wikipedia.org/wiki/Khader_Hamad,,,,,1220926150,Stub,https://en.wikipedia.org/wiki/Khader_Hamad,Sudan,Sudan,48.1
Khadga Bahadur Pokharel,73580966.0,0.0,Khadga Bahadur Pokharel,wikitext,en,en,ltr,2024-10-11T00:30:36Z,1153778069,2987.0,73582567.0,https://en.wikipedia.org/wiki/Khadga_Bahadur_Pokharel,https://en.wikipedia.org/w/index.php?title=Khadga_Bahadur_Pokharel&action=edit,https://en.wikipedia.org/wiki/Khadga_Bahadur_Pokharel,,,,,1153778069,Stub,https://en.wikipedia.org/wiki/Khadga_Bahadur_Pokharel,Nepal,Nepal,30.9
Khadija Zahra Ahmadi,71600382.0,0.0,Khadija Zahra Ahmadi,wikitext,en,en,ltr,2024-10-11T00:30:22Z,1234741562,2569.0,71610138.0,https://en.wikipedia.org/wiki/Khadija_Zahra_Ahmadi,https://en.wikipedia.org/w/index.php?title=Khadija_Zahra_Ahmadi&action=edit,https://en.wikipedia.org/wiki/Khadija_Zahra_Ahmadi,,,,,1234741562,Stub,https://en.wikipedia.org/wiki/Khadija_Zahra_Ahmadi,Afghanistan,Afghanistan,42.4
Khairi Al-Hindawi,40535109.0,0.0,Khairi Al-Hindawi,wikitext,en,en,ltr,2024-09-29T02:14:40Z,1215785334,11032.0,43538130.0,https://en.wikipedia.org/wiki/Khairi_Al-Hindawi,https://en.wikipedia.org/w/index.php?title=Khairi_Al-Hindawi&action=edit,https://en.wikipedia.org/wiki/Khairi_Al-Hindawi,,,,,1215785334,C,https://en.wikipedia.org/wiki/Khairi_Al-Hindawi,Iraq,Iraq,45.5
Khairin Nisa,70405546.0,0.0,Khairin Nisa,wikitext,en,en,ltr,2024-10-11T19:12:16Z,1221940896,6259.0,70420045.0,https://en.wikipedia.org/wiki/Khairin_Nisa,https://en.wikipedia.org/w/index.php?title=Khairin_Nisa&action=edit,https://en.wikipedia.org/wiki/Khairin_Nisa,,,,,1221940896,Start,https://en.wikipedia.org/wiki/Khairin_Nisa,Malaysia,Malaysia,33.4
Khairuddin Haseeb,67162519.0,0.0,Khairuddin Haseeb,wikitext,en,en,ltr,2024-10-11T00:29:48Z,1213513908,4761.0,67162872.0,https://en.wikipedia.org/wiki/Khairuddin_Haseeb,https://en.wikipedia.org/w/index.php?title=Khairuddin_Haseeb&action=edit,https://en.wikipedia.org/wiki/Khairuddin_Haseeb,,,,,1213513908,Stub,https://en.wikipedia.org/wiki/Khairuddin_Haseeb,Iraq,Iraq,45.5
Khaled Aly el-Bakly,73919401.0,0.0,Khaled Aly el-Bakly,wikitext,en,en,ltr,2024-09-27T02:39:52Z,1221811539,2118.0,73927614.0,https://en.wikipedia.org/wiki/Khaled_Aly_el-Bakly,https://en.wikipedia.org/w/index.php?title=Khaled_Aly_el-Bakly&action=edit,https://en.wikipedia.org/wiki/Khaled_Aly_el-Bakly,,,,,1221811539,Stub,https://en.wikipedia.org/wiki/Khaled_Aly_el-Bakly,Egypt,Egypt,105.2
Khaled Aref,65318835.0,0.0,Khaled Aref,wikitext,en,en,ltr,2024-10-11T00:29:33Z,1242025839,3304.0,65331332.0,https://en.wikipedia.org/wiki/Khaled_Aref,https://en.wikipedia.org/w/index.php?title=Khaled_Aref&action=edit,https://en.wikipedia.org/wiki/Khaled_Aref,,,,,1242025839,Start,https://en.wikipedia.org/wiki/Khaled_Aref,Palestinian Territory,Palestinian Territory,5.5
Khaled Dawoud,41351231.0,0.0,Khaled Dawoud,wikitext,en,en,ltr,2024-09-27T01:43:13Z,1238466466,4661.0,41351679.0,https://en.wikipedia.org/wiki/Khaled_Dawoud,https://en.wikipedia.org/w/index.php?title=Khaled_Dawoud&action=edit,https://en.wikipedia.org/wiki/Khaled_Dawoud,,,,,1238466466,Start,https://en.wikipedia.org/wiki/Khaled_Dawoud,Egypt,Egypt,105.2
Khaled Kalaldeh,75291837.0,0.0,Khaled Kalaldeh,wikitext,en,en,ltr,2024-09-27T02:42:22Z,1246010239,4813.0,75328513.0,https://en.wikipedia.org/wiki/Khaled_Kalaldeh,https://en.wikipedia.org/w/index.php?title=Khaled_Kalaldeh&action=edit,https://en.wikipedia.org/wiki/Khaled_Kalaldeh,,,,,1246010239,Start,https://en.wikipedia.org/wiki/Khaled_Kalaldeh,Jordan,Jordan,11.4
Khaled bin Mohamed Al Nahyan,63798215.0,0.0,Khaled bin Mohamed Al Nahyan,wikitext,en,en,ltr,2024-10-11T00:29:21Z,1249535350,30042.0,63808792.0,https://en.wikipedia.org/wiki/Khaled_bin_Mohamed_Al_Nahyan,https://en.wikipedia.org/w/index.php?title=Khaled_bin_Mohamed_Al_Nahyan&action=edit,https://en.wikipedia.org/wiki/Khaled_bin_Mohamed_Al_Nahyan,,,,,1249535350,C,https://en.wikipedia.org/wiki/Khaled_bin_Mohamed_Al_Nahyan,United Arab Emirates,United Arab Emirates,9.5
Khalfan bin Saeed bin Mubarak al-Shueili,75093103.0,0.0,Khalfan bin Saeed bin Mubarak al-Shueili,wikitext,en,en,ltr,2024-09-27T02:42:10Z,1241250091,3146.0,75093315.0,https://en.wikipedia.org/wiki/Khalfan_bin_Saeed_bin_Mubarak_al-Shueili,https://en.wikipedia.org/w/index.php?title=Khalfan_bin_Saeed_bin_Mubarak_al-Shueili&action=edit,https://en.wikipedia.org/wiki/Khalfan_bin_Saeed_bin_Mubarak_al-Shueili,,,,,1241250091,Start,https://en.wikipedia.org/wiki/Khalfan_bin_Saeed_bin_Mubarak_al-Shueili,Oman,Oman,5.0
Khalid Al Maskati,65664273.0,0.0,Khalid Al Maskati,wikitext,en,en,ltr,2024-10-11T00:29:36Z,1209519423,2918.0,65664279.0,https://en.wikipedia.org/wiki/Khalid_Al_Maskati,https://en.wikipedia.org/w/index.php?title=Khalid_Al_Maskati&action=edit,https://en.wikipedia.org/wiki/Khalid_Al_Maskati,,,,,1209519423,Stub,https://en.wikipedia.org/wiki/Khalid_Al_Maskati,Bahrain,Bahrain,1.6
Khalid Al Mawali,72030378.0,0.0,Khalid Al Mawali,wikitext,en,en,ltr,2024-10-11T00:30:25Z,1248475848,2202.0,72030598.0,https://en.wikipedia.org/wiki/Khalid_Al_Mawali,https://en.wikipedia.org/w/index.php?title=Khalid_Al_Mawali&action=edit,https://en.wikipedia.org/wiki/Khalid_Al_Mawali,,,,,1248475848,Stub,https://en.wikipedia.org/wiki/Khalid_Al_Mawali,Oman,Oman,5.0
Khalid Almoayed,65664158.0,0.0,Khalid Almoayed,wikitext,en,en,ltr,2024-10-11T00:29:36Z,1215466172,2257.0,65664161.0,https://en.wikipedia.org/wiki/Khalid_Almoayed,https://en.wikipedia.org/w/index.php?title=Khalid_Almoayed&action=edit,https://en.wikipedia.org/wiki/Khalid_Almoayed,,,,,1215466172,Stub,https://en.wikipedia.org/wiki/Khalid_Almoayed,Bahrain,Bahrain,1.6
Khalid Mansoor,58155603.0,0.0,Khalid Mansoor,wikitext,en,en,ltr,2024-08-18T05:34:34Z,1152793398,1077.0,58155604.0,https://en.wikipedia.org/wiki/Khalid_Mansoor,https://en.wikipedia.org/w/index.php?title=Khalid_Mansoor&action=edit,https://en.wikipedia.org/wiki/Khalid_Mansoor,,,,,1152793398,Stub,https://en.wikipedia.org/wiki/Khalid_Mansoor,Pakistan,Pakistan,240.5
Khalid Naciri,36697233.0,0.0,Khalid Naciri,wikitext,en,en,ltr,2024-10-11T00:25:08Z,1244051184,3864.0,36697241.0,https://en.wikipedia.org/wiki/Khalid_Naciri,https://en.wikipedia.org/w/index.php?title=Khalid_Naciri&action=edit,https://en.wikipedia.org/wiki/Khalid_Naciri,,,,,1244051184,Stub,https://en.wikipedia.org/wiki/Khalid_Naciri,Morocco,Morocco,37.0
Khalid bin Hilal Al Busaidi,75022739.0,0.0,Khalid bin Hilal Al Busaidi,wikitext,en,en,ltr,2024-09-27T02:42:06Z,1241131635,3408.0,75450706.0,https://en.wikipedia.org/wiki/Khalid_bin_Hilal_Al_Busaidi,https://en.wikipedia.org/w/index.php?title=Khalid_bin_Hilal_Al_Busaidi&action=edit,https://en.wikipedia.org/wiki/Khalid_bin_Hilal_Al_Busaidi,,,,,1241131635,Stub,https://en.wikipedia.org/wiki/Khalid_bin_Hilal_Al_Busaidi,Oman,Oman,5.0
Khalid bin Saud Al Saud (1811–1865),66674945.0,0.0,Khalid bin Saud Al Saud (1811–1865),wikitext,en,en,ltr,2024-10-11T00:29:44Z,1247313877,12255.0,66674962.0,https://en.wikipedia.org/wiki/Khalid_bin_Saud_Al_Saud_(1811%E2%80%931865),https://en.wikipedia.org/w/index.php?title=Khalid_bin_Saud_Al_Saud_(1811%E2%80%931865)&action=edit,https://en.wikipedia.org/wiki/Khalid_bin_Saud_Al_Saud_(1811%E2%80%931865),,,,,1247313877,C,https://en.wikipedia.org/wiki/Khalid_bin_Saud_Al_Saud_(1811–1865),Saudi Arabia,Saudi Arabia,36.9
Khalif Mumin Tohow,63749834.0,0.0,Khalif Mumin Tohow,wikitext,en,en,ltr,2024-10-11T23:43:40Z,1171423321,3362.0,63749837.0,https://en.wikipedia.org/wiki/Khalif_Mumin_Tohow,https://en.wikipedia.org/w/index.php?title=Khalif_Mumin_Tohow&action=edit,https://en.wikipedia.org/wiki/Khalif_Mumin_Tohow,,,,,1171423321,Start,https://en.wikipedia.org/wiki/Khalif_Mumin_Tohow,Somalia,Somalia,18.1
Khalifa Haftar,31227894.0,0.0,Khalifa Haftar,wikitext,en,en,ltr,2024-10-11T16:47:00Z,1250643095,92686.0,31234286.0,https://en.wikipedia.org/wiki/Khalifa_Haftar,https://en.wikipedia.org/w/index.php?title=Khalifa_Haftar&action=edit,https://en.wikipedia.org/wiki/Khalifa_Haftar,111.0,,,,1250643095,FA,https://en.wikipedia.org/wiki/Khalifa_Haftar,Libya,Libya,6.9
Khalihenna Ould Errachid,7291753.0,0.0,Khalihenna Ould Errachid,wikitext,en,en,ltr,2024-10-11T00:19:40Z,1215616785,11739.0,7460025.0,https://en.wikipedia.org/wiki/Khalihenna_Ould_Errachid,https://en.wikipedia.org/w/index.php?title=Khalihenna_Ould_Errachid&action=edit,https://en.wikipedia.org/wiki/Khalihenna_Ould_Errachid,,,,,1215616785,GA,https://en.wikipedia.org/wiki/Khalihenna_Ould_Errachid,Morocco,Morocco,37.0
Khalil Halilu,75246368.0,0.0,Khalil Halilu,wikitext,en,en,ltr,2024-10-05T14:43:39Z,1230812938,6040.0,75246373.0,https://en.wikipedia.org/wiki/Khalil_Halilu,https://en.wikipedia.org/w/index.php?title=Khalil_Halilu&action=edit,https://en.wikipedia.org/wiki/Khalil_Halilu,,,,,1230812938,Start,https://en.wikipedia.org/wiki/Khalil_Halilu,Nigeria,Nigeria,223.8
Khalil Ibrahim,2234444.0,0.0,Khalil Ibrahim,wikitext,en,en,ltr,2024-10-11T00:18:02Z,1219271670,12791.0,7638703.0,https://en.wikipedia.org/wiki/Khalil_Ibrahim,https://en.wikipedia.org/w/index.php?title=Khalil_Ibrahim&action=edit,https://en.wikipedia.org/wiki/Khalil_Ibrahim,,,,,1219271670,C,https://en.wikipedia.org/wiki/Khalil_Ibrahim,Sudan,Sudan,48.1
Khalilou Sall,67230993.0,0.0,Khalilou Sall,wikitext,en,en,ltr,2024-10-11T16:51:36Z,1109928120,1353.0,67233089.0,https://en.wikipedia.org/wiki/Khalilou_Sall,https://en.wikipedia.org/w/index.php?title=Khalilou_Sall&action=edit,https://en.wikipedia.org/wiki/Khalilou_Sall,,,,,1109928120,Stub,https://en.wikipedia.org/wiki/Khalilou_Sall,Senegal,Senegal,18.3
Khalnazar Agakhanov,18385323.0,0.0,Khalnazar Agakhanov,wikitext,en,en,ltr,2024-10-11T00:21:54Z,1193501932,1949.0,18385441.0,https://en.wikipedia.org/wiki/Khalnazar_Agakhanov,https://en.wikipedia.org/w/index.php?title=Khalnazar_Agakhanov&action=edit,https://en.wikipedia.org/wiki/Khalnazar_Agakhanov,,,,,1193501932,Stub,https://en.wikipedia.org/wiki/Khalnazar_Agakhanov,Turkmenistan,Turkmenistan,7.1
Kham Ouane Boupha,45485368.0,0.0,Kham Ouane Boupha,wikitext,en,en,ltr,2024-09-27T01:53:01Z,1213804936,10638.0,45485388.0,https://en.wikipedia.org/wiki/Kham_Ouane_Boupha,https://en.wikipedia.org/w/index.php?title=Kham_Ouane_Boupha&action=edit,https://en.wikipedia.org/wiki/Kham_Ouane_Boupha,,,,,1213804936,C,https://en.wikipedia.org/wiki/Kham_Ouane_Boupha,Laos,Laos,7.5
Khamisu Ahmed Mailantarki,71894276.0,0.0,Khamisu Ahmed Mailantarki,wikitext,en,en,ltr,2024-09-27T02:37:06Z,1153781449,4008.0,71903463.0,https://en.wikipedia.org/wiki/Khamisu_Ahmed_Mailantarki,https://en.wikipedia.org/w/index.php?title=Khamisu_Ahmed_Mailantarki&action=edit,https://en.wikipedia.org/wiki/Khamisu_Ahmed_Mailantarki,,,,,1153781449,Start,https://en.wikipedia.org/wiki/Khamisu_Ahmed_Mailantarki,Nigeria,Nigeria,223.8
Khamphoui Sisavatdy,56363842.0,0.0,Khamphoui Sisavatdy,wikitext,en,en,ltr,2024-10-11T16:30:52Z,1240657890,4085.0,63814557.0,https://en.wikipedia.org/wiki/Khamphoui_Sisavatdy,https://en.wikipedia.org/w/index.php?title=Khamphoui_Sisavatdy&action=edit,https://en.wikipedia.org/wiki/Khamphoui_Sisavatdy,,,,,1240657890,Start,https://en.wikipedia.org/wiki/Khamphoui_Sisavatdy,Laos,Laos,7.5
